Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
165.8799,21.1217,0,0.6065476,0.3333181,0,3.898613,578.0068,0.9225454,9.106265E-08,Right,Up,0.3403488,0.2751236,TransSlide
165.9199,21.12472,0,0.6065476,0.3333181,0,3.869697,578.8517,0.923608,1.076195E-06,Right,Up,0.3357179,0.2950897,TransSlide
165.9599,21.13106,0,0.6065476,0.3333181,0,3.841736,579.6969,0.9218055,3.013346E-06,Right,Up,0.3322025,0.3146057,TransSlide
165.9999,21.13551,0,0.6065476,0.3333181,0,3.809624,580.5423,0.9242572,5.935629E-06,Right,Up,0.3274564,0.3339767,TransSlide
166.0399,21.13998,0,0.6065476,0.3333181,0,3.779903,581.3879,0.9217082,9.843045E-06,Right,Up,0.3250574,0.3528137,TransSlide
166.0799,21.14648,0,0.6065476,0.3333181,0,3.745341,582.2336,0.9238563,1.472731E-05,Right,Up,0.3177519,0.3715973,TransSlide
166.1199,21.15089,0,0.6065476,0.3333181,0,3.712058,583.0797,0.9230888,2.057188E-05,Right,Up,0.3177519,0.3897324,TransSlide
166.1599,21.15496,0,0.6065476,0.3333181,0,3.677858,583.9258,0.9225639,2.73933E-05,Right,Up,0.3090104,0.4078369,TransSlide
166.1999,21.16176,0,0.6056321,0.3333181,0,3.640952,584.7722,0.924375,3.519985E-05,Right,Up,0.3083766,0.4253082,TransSlide
166.2399,21.16387,0,0.6010544,0.3333181,0,3.606525,585.6187,0.9220719,4.39667E-05,Right,Up,0.301316,0.4426727,TransSlide
166.2799,21.17027,0,0.5992234,0.3333181,0,3.567331,586.4655,0.923757,5.371041E-05,Right,Up,0.2980514,0.459549,TransSlide
166.3199,21.17483,0,0.5937302,0.3333181,0,3.529159,587.3124,0.9237565,6.443924E-05,Right,Up,0.2934199,0.4761429,TransSlide
166.3599,21.17615,0,0.5900681,0.3333181,0,3.491531,588.1595,0.9223135,7.61201E-05,Right,Up,0.2873554,0.4924469,TransSlide
166.3999,21.18404,0,0.5708385,0.3333181,0,3.449393,589.0068,0.9246497,8.88192E-05,Right,Up,0.2873554,0.5082016,TransSlide
166.4399,21.18547,0,0.5360484,0.3333181,0,3.410014,589.8542,0.9233773,0.0001024372,Right,Up,0.2776587,0.5239487,TransSlide
166.4799,21.18956,0,0.5067515,0.3333181,0,3.368973,590.7017,0.9227777,0.0001170652,Right,Up,0.2762456,0.5389481,TransSlide
166.5199,21.19732,0,0.4811168,0.3333181,0,3.325359,591.5496,0.9250627,0.0001326534,Right,Up,0.2719625,0.5538025,TransSlide
166.5599,21.19808,0,0.4747081,0.3333181,0,3.284183,592.3975,0.9234596,0.0001492268,Right,Up,0.2639296,0.5683899,TransSlide
166.5999,21.20221,0,0.4701304,0.3333181,0,3.240777,593.2455,0.9227934,0.0001667771,Right,Up,0.2646699,0.5822983,TransSlide
166.6399,21.20988,0,0.4646373,0.3333181,0,3.195438,594.0938,0.9250135,0.0001852877,Right,Up,0.2556444,0.5962067,TransSlide
166.6799,21.21064,0,0.4518199,0.3333181,0,3.152468,594.9422,0.9238258,0.0002047751,Right,Up,0.25101,0.6094971,TransSlide
166.7199,21.21382,0,0.4115367,0.3333181,0,3.108503,595.7906,0.9226968,0.0002252476,Right,Up,0.2517883,0.622406,TransSlide
166.7599,21.22139,0,0.3859019,0.3333181,0,3.060744,596.6394,0.9242407,0.0002467053,Right,Up,0.2398483,0.6352997,TransSlide
166.7999,21.2239,0,0.3758311,0.309514,0,3.015146,597.4883,0.9245961,0.0002691232,Right,Up,0.2373883,0.6473465,TransSlide
166.8399,21.22176,0,0.3904796,0.297612,0,2.971725,598.3372,0.9227374,0.0002925181,Right,Up,0.2373883,0.6591873,TransSlide
166.8799,21.22031,0,0.4042125,0.2936446,0,2.92237,599.186,0.923107,0.0003168649,Right,Up,0.2246844,0.6710129,TransSlide
166.9199,21.21755,0,0.4087901,0.27776,0,2.873929,600.0348,0.9251673,0.0003422217,Right,Up,0.2229358,0.6818619,TransSlide
166.9599,21.20658,0,0.4087901,0.2618906,0,2.82774,600.8832,0.9244994,0.000368514,Right,Up,0.2229358,0.6925278,TransSlide
166.9999,21.1951,0,0.4087901,0.2261845,0,2.782814,601.7311,0.9228029,0.000395808,Right,Up,0.2112177,0.703186,TransSlide
