Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
49.93998,22.65348,0,-0.04074097,0.289662,0,0.7127231,554.4689,0.9154143,9.106265E-08,Straight,Down,0.01978234,-1.647285,Normal
49.97998,22.66093,0,-0.02426147,0.289662,0,0.7143162,555.3752,0.9161003,1.076195E-06,Straight,Down,0.01978234,-1.663742,Normal
50.01998,22.66815,0,0.009613037,0.289662,0,0.7161511,556.2819,0.9165079,3.013346E-06,Straight,Down,0,-1.680206,Normal
50.05998,22.6757,0,0.05081177,0.289662,0,0.7179534,557.1888,0.9166826,5.935629E-06,Straight,Down,0,-1.696678,Normal
50.09998,22.68343,0,0.09292603,0.2856947,0,0.7195272,558.0961,0.9167793,9.843045E-06,Straight,Down,0.01978234,-1.71315,Normal
50.13998,22.6906,0,0.1515234,0.2817273,0,0.7211629,559.0037,0.9168777,1.472731E-05,Straight,Down,0.01978234,-1.72963,Normal
50.17998,22.69675,0,0.1899755,0.2737926,0,0.7225639,559.9114,0.9168343,2.057188E-05,Straight,Down,0.01978234,-1.746124,Normal
50.21998,22.70137,0,0.2311742,0.2658579,0,0.7239858,560.8195,0.9167404,2.73933E-05,Straight,Down,0.01978234,-1.762619,Normal
50.25998,22.70424,0,0.2806127,0.2658579,0,0.7254336,561.7276,0.9167467,3.519985E-05,Straight,Down,0.01978234,-1.779106,Normal
50.29998,22.70667,0,0.3318822,0.2658579,0,0.7268113,562.6359,0.916683,4.39667E-05,Straight,Down,0.01978234,-1.795601,Normal
50.33998,22.70939,0,0.439918,0.2658579,0,0.7277244,563.5442,0.9172477,5.371041E-05,Straight,Down,0.04845664,-1.812111,Normal
50.37998,22.71036,0,0.5424571,0.289662,0,0.7214818,564.4526,0.9156978,6.443924E-05,Right,Down,0.06852804,-1.797318,Normal
50.41998,22.71652,0,0.6898606,0.3015793,0,0.7157966,565.3613,0.9144688,7.61201E-05,Right,Down,0.06852804,-1.768593,Normal
50.45998,22.72571,0,0.8189499,0.309514,0,0.7109104,566.2702,0.9139665,8.878608E-05,Right,Down,0.0656106,-1.739868,Normal
50.49998,22.7357,0,0.8793783,0.309514,0,0.7067649,567.1795,0.9139972,0.0001024372,Right,Down,0.0656106,-1.711128,Normal
50.53998,22.74538,0,0.9315634,0.309514,0,0.7035147,568.0892,0.9141219,0.0001170652,Right,Down,0.0656106,-1.682396,Normal
50.57998,22.75545,0,0.9370565,0.309514,0,0.7015465,568.9994,0.913865,0.0001326534,Right,Down,0.0656106,-1.653656,Normal
50.61998,22.76621,0,0.9214926,0.309514,0,0.7009081,569.9099,0.9164764,0.0001492268,Right,Down,0.06852804,-1.624916,Normal
50.65998,22.77743,0,0.9077597,0.309514,0,0.7013413,570.8209,0.9187485,0.0001667771,Right,Down,0.0656106,-1.596169,Normal
50.69998,22.78754,0,0.8912802,0.309514,0,0.702189,571.7324,0.920844,0.0001852877,Right,Down,0.09278741,-1.567345,Normal
50.73998,22.79428,0,0.8793783,0.309514,0,0.6982468,572.644,0.9169727,0.0002047751,Right,Down,0.09891172,-1.522224,Normal
50.77998,22.80246,0,0.8784628,0.309514,0,0.6960106,573.5561,0.9135227,0.0002252476,Right,Down,0.09891172,-1.473404,Normal
50.81998,22.81235,0,0.8848715,0.309514,0,0.6957955,574.4685,0.9115965,0.0002466804,Right,Down,0.09891172,-1.424606,Normal
50.85998,22.81745,0,0.9040976,0.2856947,0,0.6979377,575.3812,0.9099188,0.0002691232,Right,Down,0.09891172,-1.375877,Normal
50.89998,22.82252,0,0.9425497,0.2856947,0,0.702189,576.294,0.9131278,0.000292485,Right,Down,0.09891172,-1.327202,Normal
50.93998,22.8274,0,1.014876,0.2817273,0,0.7087055,577.2071,0.9188117,0.0003168649,Right,Down,0.1153499,-1.278465,Normal
50.97998,22.82262,0,1.078967,0.27776,0,0.7117836,578.1201,0.916463,0.0003421969,Right,Down,0.1266688,-1.220367,Normal
51.01998,22.81873,0,1.139392,0.27776,0,0.7165397,579.0328,0.9132903,0.000368514,Right,Down,0.1266688,-1.154411,Normal
51.05998,22.81898,0,1.19707,0.27776,0,0.7249535,579.9456,0.9099301,0.000395808,Right,Down,0.1282043,-1.088478,Normal
51.09998,22.81385,0,1.243762,0.27776,0,0.7363847,580.8581,0.9104786,0.0004240622,Right,Down,0.1266688,-1.022758,Normal
51.13998,22.8137,0,1.321585,0.27776,0,0.7516692,581.7707,0.9171943,0.0004533016,Right,Down,0.1440177,-0.9570084,Normal
51.17998,22.80379,0,1.383841,0.27776,0,0.764268,582.6829,0.9150304,0.0004835178,Right,Down,0.1532334,-0.8815155,Normal
51.21998,22.7946,0,1.425955,0.2737926,0,0.7800934,583.5948,0.9115967,0.0005146944,Right,Down,0.1532334,-0.7997131,Normal
51.25998,22.79027,0,1.42504,0.2737926,0,0.7998012,584.5064,0.9076408,0.0005468478,Right,Down,0.1532334,-0.7180252,Normal
51.29998,22.78774,0,1.409476,0.2658579,0,0.8246843,585.4178,0.9141079,0.0005799863,Right,Down,0.166689,-0.6365051,Normal
51.33998,22.77039,0,1.391165,0.2658579,0,0.8491277,586.3288,0.9144928,0.0006140851,Right,Down,0.1791368,-0.5478668,Normal
51.37998,22.75261,0,1.39025,0.2579232,0,0.8763756,587.2391,0.9107701,0.0006491608,Right,Down,0.1791368,-0.4509354,Normal
51.41998,22.74457,0,1.380179,0.2023651,0,0.9077799,588.1489,0.9080777,0.0006852216,Right,Down,0.1802258,-0.3541489,Normal
51.45998,22.71886,0,1.360953,0.1468223,0,0.9438667,589.0581,0.9147811,0.0007222344,Right,Down,0.2027088,-0.2574997,Normal
51.49998,22.6783,0,1.338065,0.1309529,0,0.9794282,589.9656,0.9119318,0.0007602324,Right,Flat,0.2046302,-0.1469421,Normal
51.53998,22.63229,0,1.315176,0.1309529,0,1.019345,590.8713,0.9068494,0.0007991824,Right,Flat,0.2055842,-0.03562927,Normal
51.57998,22.58933,0,1.291373,0.1309529,0,1.065663,591.7755,0.9152279,0.0008391506,Right,Flat,0.2255535,0.0754776,Normal
51.61998,22.54114,0,1.239184,0.154757,0,1.110147,592.6776,0.9113182,0.0008800708,Right,Up,0.2306999,0.1981964,Normal
51.65998,22.49496,0,1.140307,0.1626917,0,1.159811,593.5778,0.9066875,0.0009219431,Right,Up,0.2315465,0.3237152,Normal
51.69998,22.45723,0,1.039596,0.1626917,0,1.214565,594.4765,0.9138859,0.0009648253,Right,Up,0.2556444,0.4491501,Normal
51.73998,22.41192,0,0.9086752,0.1626917,0,1.268561,595.3734,0.9090655,0.001008635,Right,Up,0.2571706,0.5884476,Normal
51.77998,22.37444,0,0.8317709,0.1626917,0,1.327937,596.2687,0.909753,0.001053454,Right,Up,0.2690692,0.7282257,Normal
51.81998,22.33001,0,0.7621872,0.1626917,0,1.389235,597.1624,0.9106303,0.001099234,Right,Up,0.2825486,0.8740234,Normal
51.85998,22.28888,0,0.7493699,0.1626917,0,1.452256,598.0543,0.9054563,0.00114599,Right,Up,0.2859903,1.027893,Normal
51.89998,22.25097,0,0.7621872,0.166659,0,1.519101,598.9446,0.9095017,0.001193707,Right,Up,0.7083117,1.182381,Normal
51.93998,22.2098,0,0.772258,0.1706264,0,1.582805,599.8334,0.9101961,0.001242434,Right,Up,0.9028733,1.198479,Normal
51.97998,22.16416,0,0.772258,0.1706264,0,1.63885,600.7205,0.9140078,0.001292088,Right,Up,0.8492672,1.127228,Normal
52.01998,22.12843,0,0.7676804,0.1706264,0,1.687997,601.6061,0.9156793,0.001342752,Right,Up,0.7999081,1.059578,Normal
52.05998,22.09655,0,0.7676804,0.1706264,0,1.730384,602.4904,0.9144896,0.001394368,Right,Up,0.7522548,0.9953766,Normal
52.09998,22.06366,0,0.7676804,0.1706264,0,1.766608,603.3732,0.914284,0.001446936,Right,Up,0.7060983,0.9344406,Normal
52.13998,22.02133,0,0.7676804,0.1745937,0,1.797083,604.2543,0.914566,0.001500489,Right,Up,0.6632286,0.8766708,Normal
52.17998,21.98359,0,0.753032,0.1745937,0,1.822403,605.1341,0.9156347,0.001555027,Right,Up,0.6233823,0.8218842,Normal
52.21998,21.94919,0,0.7127488,0.1745937,0,1.84288,606.0125,0.9163312,0.001610526,Right,Up,0.5855064,0.7698135,Normal
52.25998,21.91776,0,0.6349289,0.1745937,0,1.859162,606.8897,0.9180296,0.001667001,Right,Up,0.5496522,0.7203293,Normal
52.29998,21.88463,0,0.5607677,0.1785611,0,1.872058,607.7656,0.9195041,0.001724453,Right,Up,0.5185105,0.6732407,Normal
52.33998,21.85662,0,0.4509044,0.1825284,0,1.881798,608.6401,0.9177994,0.001782866,Right,Up,0.4905876,0.6281967,Normal
52.37998,21.82116,0,0.3620982,0.1864958,0,1.889638,609.5132,0.9152648,0.001842264,Right,Up,0.4545648,0.5853195,Normal
52.41998,21.79559,0,0.2613866,0.1864958,0,1.892326,610.3854,0.9199241,0.001902613,Right,Up,0.4316007,0.5449295,Normal
52.45998,21.76493,0,0.1844823,0.1904631,0,1.893307,611.2562,0.9175271,0.001963948,Right,Up,0.4073442,0.5059509,Normal
52.49998,21.73343,0,0.1423681,0.1904631,0,1.893209,612.126,0.9167214,0.002026268,Right,Up,0.3794918,0.4689331,Normal
52.53998,21.71437,0,0.1112366,0.1904631,0,1.88884,612.9947,0.9190287,0.002089532,Right,Up,0.3642322,0.4336472,Normal
52.57998,21.68021,0,0.07003784,0.1944305,0,1.885334,613.8622,0.9149594,0.002153789,Right,Up,0.3304307,0.3995972,Normal
52.61998,21.65816,0,0.01602173,0.1944305,0,1.876185,614.7288,0.9187222,0.002218998,Right,Up,0.3208161,0.3677368,Normal
52.65998,21.62999,0,-0.07553279,0.1983978,0,1.868867,615.5942,0.9164496,0.002285184,Right,Up,0.2947506,0.3366852,Normal
52.69998,21.60692,0,-0.1432818,0.1983978,0,1.857086,616.4587,0.9171875,0.00235233,Right,Up,0.2748253,0.3072052,Normal
52.73998,21.58474,0,-0.2320898,0.2023651,0,1.844837,617.3224,0.9188804,0.002420462,Right,Up,0.2705197,0.2792587,Normal
52.77998,21.56128,0,-0.3154045,0.2063325,0,1.832565,618.1851,0.915553,0.002489545,Right,Up,0.2289973,0.2514038,Normal
52.81998,21.54234,0,-0.3694206,0.2103151,0,1.814847,619.0469,0.9170918,0.002559606,Right,Up,0.2264194,0.2265091,Normal
52.85998,21.52369,0,-0.4170299,0.2103151,0,1.798361,619.9081,0.9186964,0.002630659,Right,Up,0.2255535,0.2018967,Normal
52.89998,21.50023,0,-0.4280162,0.2142824,0,1.783137,620.7682,0.9148805,0.002702657,Right,Up,0.1866263,0.1773148,Normal
52.93998,21.48412,0,-0.4280162,0.2142824,0,1.760046,621.6278,0.9158861,0.002775647,Right,Up,0.1713202,0.1551056,Normal
52.97998,21.4686,0,-0.4280162,0.2142824,0,1.73757,622.4867,0.9176021,0.002849582,Right,Flat,0.1701742,0.1341629,Normal
53.01998,21.44826,0,-0.4298472,0.2182498,0,1.716201,623.3448,0.9184342,0.002924477,Right,Flat,0.1713202,0.1132202,Normal
53.05998,21.43,0,-0.4463267,0.2182498,0,1.695429,624.2022,0.9155204,0.003000382,Right,Flat,0.1426525,0.09228516,Normal
53.09998,21.41541,0,-0.4774547,0.2222171,0,1.667482,625.059,0.9151747,0.003077214,Right,Flat,0.09487279,0.07266998,Normal
53.13998,21.40149,0,-0.5314726,0.2261845,0,1.637262,625.9152,0.9164062,0.003155031,Right,Flat,0.09487279,0.05659485,Normal
53.17998,21.38617,0,-0.5662626,0.2261845,0,1.607137,626.7708,0.9176377,0.003233825,Right,Flat,0.09691329,0.04052734,Normal
53.21998,21.37178,0,-0.5827421,0.2301518,0,1.577077,627.6257,0.9179878,0.003313579,Right,Flat,0.09691329,0.02446747,Normal
53.25998,21.35908,0,-0.5708402,0.2341192,0,1.546463,628.4802,0.9184017,0.003394311,Right,Flat,0.09691329,0.008407593,Normal
53.29998,21.34635,0,-0.5534452,0.2341192,0,1.515425,629.3342,0.9174517,0.003476002,Right,Flat,0.09691329,-0.007659912,Normal
53.33998,21.33338,0,-0.4994273,0.2341192,0,1.483808,630.1877,0.9160135,0.00355867,Right,Flat,0.09691329,-0.02372742,Normal
53.37998,21.31976,0,-0.439918,0.2341192,0,1.451768,631.0406,0.9147454,0.003642299,Right,Flat,0.09691329,-0.03977203,Normal
53.41998,21.30827,0,-0.3529412,0.2341192,0,1.417036,631.8931,0.9144846,0.003726905,Straight,Flat,0,-0.05579376,Normal
53.45998,21.29659,0,-0.2677953,0.2341192,0,1.378768,632.745,0.916176,0.00381247,Straight,Flat,-0.01978234,-0.0667572,Normal
53.49998,21.28446,0,-0.208286,0.2341192,0,1.339756,633.5964,0.9177663,0.00389898,Straight,Flat,-0.01978234,-0.07588959,Normal
53.53998,21.27163,0,-0.1432818,0.2341192,0,1.300263,634.4474,0.918413,0.003986483,Straight,Flat,-0.01978234,-0.08502197,Normal
53.57998,21.26058,0,-0.1121539,0.2341192,0,1.259824,635.2979,0.918587,0.004074962,Straight,Flat,-0.01978234,-0.09416199,Normal
