Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
163.3399,21.84706,0,-0.5781645,0.5156176,0,1.413029,478.7073,0.8818187,9.106265E-08,Right,Flat,0.09691329,-0.02178192,TransSlide
163.3799,21.89332,0,-0.7017624,0.5156176,0,1.406773,479.5826,0.8800871,1.076195E-06,Right,Flat,0.09691329,-0.03812408,TransSlide
163.4199,21.94109,0,-0.8729678,0.5156176,0,1.399292,480.4597,0.8789114,3.013346E-06,Straight,Flat,0,-0.05448914,TransSlide
163.4599,21.99101,0,-0.9910727,0.5156176,0,1.388584,481.3389,0.8804182,5.935629E-06,Straight,Flat,0,-0.06622314,TransSlide
163.4999,22.03939,0,-1.132067,0.5156176,0,1.377531,482.22,0.8818585,9.843045E-06,Straight,Flat,-0.01978234,-0.07559204,TransSlide
163.5399,22.08454,0,-1.229113,0.5156176,0,1.366104,483.1029,0.882418,1.472731E-05,Straight,Flat,0,-0.08499146,TransSlide
163.5799,22.13385,0,-1.2813,0.5156176,0,1.354126,483.9878,0.8820276,2.057188E-05,Straight,Flat,-0.01978234,-0.09441376,TransSlide
163.6199,22.18233,0,-1.310597,0.5156176,0,1.341225,484.8746,0.8811548,2.73933E-05,Straight,Flat,-0.01978234,-0.1038666,TransSlide
163.6599,22.23009,0,-1.315175,0.5156176,0,1.327139,485.7633,0.8804542,3.519985E-05,Straight,Flat,-0.01978234,-0.1133499,TransSlide
163.6999,22.27723,0,-1.31609,0.5156176,0,1.311718,486.654,0.8798488,4.39667E-05,Straight,Flat,-0.01978234,-0.1228409,TransSlide
163.7399,22.32377,0,-1.31609,0.5156176,0,1.294686,487.5464,0.8793139,5.371041E-05,Straight,Flat,-0.01978234,-0.13237,TransSlide
163.7799,22.36997,0,-1.31609,0.5156176,0,1.275591,488.4408,0.8790917,6.443924E-05,Straight,Flat,-0.01978234,-0.141922,TransSlide
163.8199,22.41505,0,-1.304188,0.5156176,0,1.254084,489.3369,0.8791682,7.61201E-05,Straight,Down,-0.01978234,-0.1514969,TransSlide
163.8599,22.45947,0,-1.280385,0.5156176,0,1.229887,490.2348,0.8783337,8.878608E-05,Straight,Down,-0.01978234,-0.1611023,TransSlide
163.8999,22.50351,0,-1.233693,0.5156176,0,1.203026,491.1346,0.8777097,0.0001024372,Straight,Down,-0.01978234,-0.1707382,TransSlide
163.9399,22.54669,0,-1.186084,0.5312428,0,1.172883,492.036,0.8773905,0.0001170652,Straight,Down,-0.01978234,-0.180397,TransSlide
163.9799,22.59187,0,-1.1458,0.5351492,0,1.139264,492.9392,0.8773066,0.0001326534,Straight,Down,0,-0.1900787,TransSlide
164.0199,22.63826,0,-1.06981,0.5351492,0,1.102118,493.8443,0.8773856,0.0001492268,Straight,Down,-0.01978234,-0.199791,TransSlide
164.0599,22.68127,0,-0.9993142,0.5351492,0,1.061339,494.7511,0.8768412,0.0001667771,Straight,Down,0,-0.2095337,TransSlide
164.0999,22.72973,0,-0.9105062,0.5351492,0,1.023587,495.6598,0.8781751,0.0001852877,Left,Down,-0.07132626,-0.2192917,TransSlide
164.1399,22.77764,0,-0.8317691,0.5390555,0,0.9840463,496.5704,0.8800607,0.0002047751,Left,Down,-0.09691329,-0.2258224,TransSlide
164.1799,22.82293,0,-0.7612717,0.5546807,0,0.9406034,497.4829,0.8813362,0.0002252476,Left,Down,-0.09891172,-0.2305756,TransSlide
164.2199,22.87487,0,-0.67155,0.5624933,0,0.8931994,498.3974,0.8823892,0.0002466804,Left,Down,-0.09691329,-0.2353439,TransSlide
164.2599,22.92831,0,-0.6056303,0.5624933,0,0.8416402,499.314,0.8808475,0.0002691232,Left,Down,-0.09691329,-0.2401352,TransSlide
164.2999,22.97665,0,-0.5177379,0.5624933,0,0.7861807,500.2326,0.8785315,0.000292485,Left,Down,-0.09691329,-0.2449341,TransSlide
164.3399,23.03114,0,-0.4518199,0.5624933,0,0.7314825,501.1533,0.8779081,0.0003168649,Left,Down,-0.1101434,-0.2497406,TransSlide
164.3799,23.08677,0,-0.4106212,0.5312428,0,0.6768572,502.0762,0.8791743,0.0003421969,Left,Down,-0.1341704,-0.2540436,TransSlide
164.4199,23.13455,0,-0.3749138,0.5195239,0,0.6181569,503.0011,0.8805736,0.000368514,Left,Down,-0.132704,-0.2568359,TransSlide
164.4599,23.17798,0,-0.3584343,0.5117113,0,0.5555416,503.9277,0.8809174,0.000395808,Left,Down,-0.132704,-0.2596436,TransSlide
164.4999,23.21589,0,-0.3575188,0.507805,0,0.4892286,504.856,0.8777422,0.0004240622,Left,Down,-0.132704,-0.2624588,TransSlide
164.5399,23.2608,0,-0.3620964,0.4999924,0,0.4273894,505.7859,0.878096,0.0004533016,Left,Down,-0.1480375,-0.265274,TransSlide
164.5799,23.30509,0,-0.3694206,0.4999771,0,0.3627575,506.7177,0.8795452,0.0004835178,Left,Down,-0.1582588,-0.2673264,TransSlide
164.6199,23.34275,0,-0.3758293,0.4880751,0,0.2944555,507.651,0.8812537,0.0005146944,Left,Down,-0.1582588,-0.2686462,TransSlide
164.6599,23.37613,0,-0.3758293,0.476173,0,0.2229885,508.5858,0.8776301,0.0005468478,Left,Down,-0.1594904,-0.2699738,TransSlide
