Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
283.6999,21.76016,0,0.01052856,0.2460212,0,0.1643049,6674.358,1.824058,0.9999999,Straight,Down,0.01978234,-1.342674,Normal
283.7399,21.75742,0,0.01052856,0.2460212,0,0.17057,6675.228,1.824889,0.9999989,Straight,Down,0.01978234,-1.358459,Normal
283.7799,21.75916,0,0.01052856,0.2460212,0,0.1774233,6676.098,1.824084,0.999997,Straight,Down,0.01978234,-1.374268,Normal
283.8199,21.76026,0,0.01052856,0.2460212,0,0.1846349,6676.968,1.822624,0.999994,Straight,Down,0,-1.390076,Normal
283.8599,21.76102,0,-0.0004577637,0.2460212,0,0.1923223,6677.838,1.820998,0.9999901,Straight,Down,0.01978234,-1.405891,Normal
283.8999,21.76161,0,-0.02151489,0.2460212,0,0.2007322,6678.708,1.81945,0.9999852,Straight,Down,0.01978234,-1.421707,Normal
283.9399,21.7621,0,-0.0453186,0.2460212,0,0.2095501,6679.579,1.818224,0.9999794,Straight,Down,0.01978234,-1.437523,Normal
283.9799,21.76252,0,-0.08102596,0.2460212,0,0.2189418,6680.449,1.817189,0.9999726,Straight,Down,0,-1.453339,Normal
284.0199,21.76293,0,-0.1048297,0.2460212,0,0.2286113,6681.319,1.816475,0.9999648,Straight,Down,0.01978234,-1.469147,Normal
284.0599,21.76332,0,-0.1185626,0.2460212,0,0.2387302,6682.189,1.815987,0.999956,Straight,Down,0.01978234,-1.48497,Normal
284.0999,21.76373,0,-0.1194781,0.2420539,0,0.2491265,6683.059,1.815679,0.9999463,Straight,Down,0.01978234,-1.500778,Normal
284.1399,21.76322,0,-0.1194781,0.2420539,0,0.2596569,6683.929,1.815437,0.9999356,Straight,Down,0,-1.516594,Normal
284.1799,21.76278,0,-0.1057452,0.2420539,0,0.270503,6684.799,1.815155,0.9999238,Straight,Down,0.01978234,-1.53241,Normal
284.2199,21.76233,0,-0.09018123,0.2420539,0,0.2817935,6685.669,1.815089,0.9999112,Straight,Down,0.01978234,-1.548225,Normal
284.2599,21.76188,0,-0.07736385,0.2420539,0,0.2932223,6686.54,1.815034,0.9998975,Straight,Down,0.01978234,-1.564034,Normal
284.2999,21.76141,0,-0.07095516,0.2420539,0,0.3046693,6687.41,1.814886,0.9998829,Straight,Down,0,-1.579849,Normal
284.3399,21.76097,0,-0.06546199,0.2420539,0,0.3162616,6688.28,1.814811,0.9998673,Straight,Down,0.01978234,-1.595657,Normal
284.3799,21.76055,0,-0.05722046,0.2420539,0,0.3279085,6689.15,1.814862,0.9998507,Straight,Down,0.01978234,-1.611473,Normal
284.4199,21.7601,0,-0.04714966,0.2380865,0,0.3395376,6690.02,1.814805,0.9998332,Straight,Down,0.01978234,-1.627281,Normal
284.4599,21.7591,0,-0.02792358,0.2341192,0,0.3515906,6690.89,1.814438,0.9998147,Straight,Down,0,-1.643089,Normal
284.4999,21.75761,0,-0.0050354,0.2301518,0,0.3636908,6691.76,1.814037,0.9997952,Straight,Down,0.01978234,-1.658897,Normal
284.5399,21.75514,0,0.02059937,0.2301518,0,0.3759134,6692.63,1.814611,0.9997747,Straight,Down,0.01978234,-1.674706,Normal
284.5799,21.7522,0,0.05172729,0.2301518,0,0.388353,6693.5,1.815029,0.9997533,Straight,Down,0.01978234,-1.690506,Normal
284.6199,21.74946,0,0.08834839,0.2261845,0,0.4008705,6694.371,1.815227,0.9997308,Straight,Down,0.01978234,-1.706306,Normal
284.6599,21.74606,0,0.140537,0.2142824,0,0.4135023,6695.241,1.815351,0.9997075,Straight,Down,0,-1.722107,Normal
284.6999,21.74077,0,0.1826513,0.2023651,0,0.4262681,6696.111,1.815415,0.9996831,Straight,Down,0.01978234,-1.7379,Normal
284.7399,21.73283,0,0.2018774,0.2023651,0,0.4390053,6696.98,1.815294,0.9996578,Straight,Down,0.01978234,-1.753685,Normal
284.7799,21.72434,0,0.2183568,0.2023651,0,0.4519245,6697.849,1.815376,0.9996315,Straight,Down,0,-1.76947,Normal
284.8199,21.71582,0,0.2375829,0.2023651,0,0.4648903,6698.718,1.815341,0.9996042,Straight,Down,0.01978234,-1.785248,Normal
284.8599,21.70772,0,0.2906835,0.1944305,0,0.4782965,6699.586,1.815989,0.9995759,Straight,Down,0,-1.801025,Normal
284.8999,21.69725,0,0.3758311,0.166659,0,0.4890341,6700.454,1.816854,0.9995466,Right,Down,0.0656106,-1.816803,Normal
284.9399,21.68094,0,0.4573131,0.1388876,0,0.4953927,6701.321,1.816619,0.9995165,Right,Down,0.0656106,-1.790443,Normal
284.9799,21.65887,0,0.5598521,0.0991989,0,0.5026643,6702.188,1.816615,0.9994853,Right,Down,0.0656106,-1.763039,Normal
285.0199,21.62883,0,0.6230271,0.08332952,0,0.5100584,6703.054,1.816786,0.9994531,Right,Down,0.06852804,-1.735695,Normal
285.0599,21.59396,0,0.6779587,0.07539482,0,0.5183227,6703.917,1.817389,0.99942,Right,Down,0.06852804,-1.708389,Normal
285.0999,21.55659,0,0.7145798,0.07539482,0,0.5272503,6704.78,1.817848,0.999386,Right,Down,0.06852804,-1.681137,Normal
285.1399,21.51973,0,0.7484543,0.07539482,0,0.5374641,6705.641,1.81702,0.9993508,Right,Down,0.06852804,-1.653938,Normal
285.1799,21.48319,0,0.8125412,0.07539482,0,0.5673896,6706.501,1.796342,0.9993147,Right,Down,0.0656106,-1.626808,Normal
285.2199,21.44685,0,0.8729696,0.07539482,0,0.5597785,6707.359,1.819672,0.9992778,Right,Down,0.0656106,-1.599731,Normal
