Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
101.9,22.40606,0,-0.1066607,0.3531548,0,-0.2032238,539.1627,0.962944,9.106265E-08,Straight,Down,-0.01978234,-0.5272751,TransSharp
101.94,22.42207,0,-0.08102596,0.3491875,0,-0.2058103,540.0594,0.9629078,1.076195E-06,Straight,Down,0,-0.5404053,TransSharp
101.98,22.43758,0,-0.05813599,0.3452201,0,-0.2084847,540.9567,0.9630092,3.013346E-06,Straight,Down,-0.01978234,-0.5535507,TransSharp
102.02,22.45178,0,-0.05813599,0.3452201,0,-0.210979,541.8547,0.9629803,5.935629E-06,Straight,Down,-0.01978234,-0.5666962,TransSharp
102.06,22.46592,0,-0.06363094,0.3412528,0,-0.2135612,542.7532,0.9629621,9.843045E-06,Straight,Down,0,-0.5798492,TransSharp
102.1,22.47958,0,-0.07644832,0.3412528,0,-0.2161973,543.6522,0.9629071,1.472731E-05,Straight,Down,0,-0.5930176,TransSharp
102.14,22.49281,0,-0.08285701,0.3293507,0,-0.2191278,544.5518,0.9629518,2.057188E-05,Straight,Down,0,-0.6061935,TransSharp
102.18,22.50457,0,-0.08835018,0.3253834,0,-0.2223342,545.4518,0.962978,2.73933E-05,Straight,Down,0,-0.6193771,TransSharp
102.22,22.51426,0,-0.09018123,0.3253834,0,-0.2255851,546.3523,0.9629379,3.519985E-05,Straight,Down,0,-0.6325684,TransSharp
102.26,22.52388,0,-0.0993365,0.3253834,0,-0.2289724,547.2532,0.962889,4.39667E-05,Straight,Down,0,-0.6457672,TransSharp
102.3,22.53348,0,-0.1130694,0.3253834,0,-0.2325852,548.1544,0.9628389,5.371041E-05,Straight,Down,-0.01978234,-0.6589584,TransSharp
102.34,22.54304,0,-0.13138,0.3253834,0,-0.2364428,549.056,0.9630069,6.443924E-05,Straight,Down,-0.01978234,-0.6721725,TransSharp
102.38,22.55256,0,-0.1542681,0.3253834,0,-0.2405554,549.958,0.9630255,7.61201E-05,Straight,Down,0,-0.685379,TransSharp
102.42,22.56214,0,-0.1670855,0.3253834,0,-0.2451999,550.8604,0.9631117,8.878608E-05,Straight,Down,0,-0.6986008,TransSharp
102.46,22.57143,0,-0.1707476,0.3253834,0,-0.2502803,551.7632,0.9632231,0.0001024372,Straight,Down,-0.01978234,-0.7118225,TransSharp
102.5,22.58075,0,-0.1707476,0.3253834,0,-0.2556284,552.6663,0.9629502,0.0001170652,Straight,Down,0,-0.7250595,TransSharp
102.54,22.59017,0,-0.1789892,0.3253834,0,-0.2613166,553.5698,0.9627179,0.0001326534,Straight,Down,-0.01978234,-0.7383041,TransSharp
102.58,22.59933,0,-0.2037084,0.3253834,0,-0.2674865,554.4737,0.9626567,0.0001492268,Straight,Down,0,-0.7515488,TransSharp
102.62,22.60855,0,-0.2330053,0.3253834,0,-0.2742456,555.3779,0.9624674,0.0001667771,Straight,Down,-0.01978234,-0.764801,TransSharp
