Time,Speed,WheelsOffRoad,SteeringAngle,ThrottlePos,BrakePos,LanePosition,DistanceTravelledm,CamHeightm,PropOfTotalHeight,RoadDirection,RoadSlope,RoadHeadingChange,RoadSlopeAngle,RoadAttribute
76.65997,22.22246,0,1.192492,0.1983978,0,2.123281,533.4804,1.805276,0.9999999,Right,Up,0.7002546,0.9299545,Normal
76.69997,22.18506,0,1.173266,0.1983978,0,2.135433,534.3681,1.806442,0.9999989,Right,Up,0.6584912,0.8717957,Normal
76.73997,22.15137,0,1.143969,0.1983978,0,2.144391,535.2546,1.806812,0.999997,Right,Up,0.6202354,0.8166733,Normal
76.77998,22.11572,0,1.121081,0.1983978,0,2.149643,536.1396,1.806908,0.999994,Right,Up,0.5814822,0.7643433,Normal
76.81997,22.07995,0,1.090869,0.1983978,0,2.151384,537.0232,1.80804,0.9999901,Right,Up,0.5457222,0.7146606,Normal
76.85997,22.04873,0,1.061572,0.1983978,0,2.150896,537.9057,1.811236,0.9999852,Right,Up,0.513962,0.6674194,Normal
76.89997,22.02202,0,1.034102,0.2023651,0,2.148937,538.787,1.812077,0.9999794,Right,Up,0.4853748,0.6222916,Normal
76.93997,21.99105,0,0.9965658,0.2023651,0,2.146292,539.667,1.809566,0.9999726,Right,Up,0.4498048,0.5790558,Normal
76.97997,21.96103,0,0.9571981,0.2023651,0,2.142201,540.5457,1.81035,0.9999648,Right,Up,0.4256662,0.5386353,Normal
77.01997,21.93586,0,0.9022665,0.2023651,0,2.136167,541.4233,1.812377,0.999956,Right,Up,0.4073442,0.4997635,Normal
77.05997,21.89845,0,0.8363485,0.2023651,0,2.132562,542.2996,1.807633,0.9999463,Right,Up,0.3727285,0.4624176,Normal
77.09998,21.87392,0,0.7905686,0.2023651,0,2.124779,543.175,1.813674,0.9999356,Right,Up,0.3609945,0.4273453,Normal
77.13997,21.84506,0,0.7063401,0.2023651,0,2.120097,544.049,1.808388,0.9999238,Right,Up,0.3232465,0.3930435,Normal
77.17997,21.81832,0,0.6358445,0.2023651,0,2.112954,544.9221,1.813428,0.9999112,Right,Up,0.3202056,0.3614883,Normal
77.21997,21.79183,0,0.5415416,0.2023651,0,2.109854,545.7939,1.80788,0.9998975,Right,Up,0.2866737,0.3302536,Normal
77.25997,21.76567,0,0.4463267,0.2023651,0,2.102212,546.6648,1.811194,0.9998829,Right,Up,0.2741124,0.3012161,Normal
77.29997,21.73903,0,0.3794932,0.2023651,0,2.098922,547.5346,1.810056,0.9998673,Right,Up,0.2609472,0.2731323,Normal
77.33997,21.71298,0,0.2961767,0.2023651,0,2.094992,548.4034,1.809057,0.9998507,Right,Up,0.2255535,0.2456131,Normal
77.37997,21.6922,0,0.2302587,0.2023651,0,2.090168,549.2712,1.811092,0.9998332,Right,Up,0.2264194,0.2208633,Normal
77.41998,21.66664,0,0.1524389,0.2023651,0,2.089288,550.1382,1.810289,0.9998147,Right,Up,0.2220564,0.1961823,Normal
77.45998,21.6424,0,0.08743286,0.2023651,0,2.088735,551.0041,1.808099,0.9997952,Right,Up,0.1769387,0.1715469,Normal
77.49997,21.62218,0,0.04714966,0.2023651,0,2.08521,551.8691,1.808895,0.9997747,Right,Up,0.1701742,0.1501465,Normal
77.53997,21.60101,0,0.00869751,0.2023651,0,2.084233,552.7334,1.811288,0.9997532,Right,Flat,0.1713202,0.1291809,Normal
77.57997,21.57656,0,-0.02426147,0.2023651,0,2.086851,553.5967,1.80975,0.9997308,Right,Flat,0.1713202,0.1082382,Normal
77.61997,21.55476,0,-0.07003963,0.2023651,0,2.090944,554.459,1.80678,0.9997075,Right,Flat,0.1266688,0.08734131,Normal
77.65997,21.53588,0,-0.1231402,0.2023651,0,2.087851,555.3207,1.807579,0.9996831,Right,Flat,0.09487279,0.06889343,Normal
77.69997,21.51565,0,-0.1734942,0.2063325,0,2.087388,556.1815,1.808621,0.9996578,Right,Flat,0.09691329,0.0528717,Normal
77.73997,21.4955,0,-0.2558935,0.2103151,0,2.089043,557.0416,1.809462,0.9996315,Right,Flat,0.09691329,0.03686523,Normal
77.77998,21.47841,0,-0.3291374,0.2103151,0,2.092014,557.9009,1.809852,0.9996042,Right,Flat,0.09487279,0.02087402,Normal
77.81997,21.46074,0,-0.4344249,0.2103151,0,2.096238,558.7595,1.809286,0.9995759,Right,Flat,0.09691329,0.004890442,Normal
77.85997,21.44263,0,-0.5369657,0.2103151,0,2.101984,559.6173,1.807652,0.9995466,Right,Flat,0.09691329,-0.01107788,Normal
77.89997,21.42489,0,-0.6074613,0.2103151,0,2.108759,560.4745,1.806371,0.9995165,Right,Flat,0.09487279,-0.02702332,Normal
77.93997,21.40667,0,-0.6797898,0.2103151,0,2.11549,561.3309,1.804781,0.9994853,Right,Flat,0.08392937,-0.04293823,Normal
77.97997,21.39067,0,-0.7246506,0.2103151,0,2.119329,562.1867,1.805943,0.9994531,Straight,Flat,0,-0.05882263,Normal
78.01997,21.37401,0,-0.7786685,0.2103151,0,2.122995,563.0419,1.807317,0.99942,Straight,Flat,-0.01978234,-0.06839752,Normal
78.05997,21.3564,0,-0.8491641,0.2103151,0,2.127017,563.8963,1.808481,0.9993859,Straight,Flat,-0.01978234,-0.07745361,Normal
